active,byline,city,currency,description,end_date,funded_amt,funded_pct,headline,state,title,url
1,Peter Hellmuth,Herning,kr,"Everybody has tried killing a living room plant, while watering it? This device lets you know when the plant needs water and alerts you",2016-10-17,5,0%,Plant watering device,Midtjylland,Plant watering device,https://www.kickstarter.com/projects/976630867/plant-watering-device?ref=category
1,Rachel V.,Minneapolis,$,"A Smart TV App for home, businesses, nursing homes & hospitals focused on creating a calm environment, displaying outdoor views.",2016-11-15,0,0%,Window Channels Mobile and Smart TV App,MN,Window,https://www.kickstarter.com/projects/rachelvedder/window-channels-mobile-and-smart-tv-app?ref=category
1,Nathan Blandford,Scottsdale,$,Choose from a vast database of alcoholic beverages and let Alc Accounting keep the numbers for you. An accountant in your pocket.,2016-10-15,806,8%,"Alc Accounting: Track B.A.C., calories, and more",AZ,"Alc Accounting: Track B.A.C., calories,",https://www.kickstarter.com/projects/1656709116/alc-accouting-track-bac-calories-and-more?ref=category
1,SHARENT SPORTS INC,Miami,$,The largest online platform to rent sports equipment from local people worldwide. Get paid to share yours. Available in 116 countries.,2016-11-10,0,0%,The largest online platform to rent sports equipment,FL,The,https://www.kickstarter.com/projects/716105795/the-largest-online-platform-to-rent-sports-equipme?ref=category
1,"Bart, Igor, Sebastian",Frankfurt Main,€,People love watching movies. And people love sharing.Kiioni lets you share your uploaded movies with your friends - online.,2016-11-20,277,0%,Kiioni - Social Movie Cloud,Hesse,Kiioni -,https://www.kickstarter.com/projects/608958283/kiioni-social-movie-cloud?ref=category
1,M Happy : Antonin Péchard,Paris,€,"Pour  être plus relaxé quand on  est avec d'autres personnes  .
 
To be more relax when you are with otheres",2016-10-22,570,56%,Mister Happy Studio Reprendre confiance en soi .,Ile-de-France,Mister,https://www.kickstarter.com/projects/1644893082/mister-happy-studio?ref=category
1,Deni Benati,Venice,€,"I just say STOP to the usual and boring emoticons, make you own emoticon! Yes, with your face!",2016-10-28,5,0%,Real Emoticon App,Veneto,Real Emoticon App,https://www.kickstarter.com/projects/226408722/real-emoticon-app?ref=category
1,spencer kauffman,Mesa,$,Eye To Eye is an extremely powerful tool aimed at restoring and uplifting current communication methods used by Earth's Resident's.,2016-10-19,0,0%,Eye-2-Eye,AZ,Eye-2-,https://www.kickstarter.com/projects/554271483/eye-2-eye?ref=category
1,Turcu Codrin,London,£,"A social platform where anyone can find anything about traveling for free like projects, camps,youth exchanges,etc.",2016-11-04,0,0%,YourWays-Travel for free,England,YourWays-,https://www.kickstarter.com/projects/540250363/yourways-travel-for-free?ref=category
1,Tom Crawford,Grand Rapids,$,Most dating sites cater to people with normal schedules.  Not this one. Cupidontheshelf caters to those who work retail/non regular hrs,2016-10-14,0,0%,cupidontheshelf.com,MI,cupidontheshelf.com,https://www.kickstarter.com/projects/cupidontheshelf/cupidontheshelfcom?ref=category
1,Joe Cooper,Layton,$,An app that allows entrepreneurs to connect with the resources they need to be successful.  MAIKASA makes entrepreneurship simple!,2016-10-28,0,0%,MAIKASA,UT,MAIKASA,https://www.kickstarter.com/projects/1537983389/maikasa?ref=category
1,911 APP,Miami,$,"Suicide prevention, videos beyond the grave, dealing with death, dating app",2016-10-24,10,0%,Remember Me Gay,FL,Remember Me Gay,https://www.kickstarter.com/projects/lgbt/remember-me-gay?ref=category
1,Tonja Jackson,Washington,$,Shop. Serve. Share. Paid in-Kindness is a centralized marketplace that combines shopping with community service.,2016-10-27,26,0%,Paid In-Kindness,DC,Paid In-,https://www.kickstarter.com/projects/899061697/paid-in-kindness?ref=category
1,TALLEC,Perpignan,€,Création d’une SAS dans l’objectif de créer le Premier site d’annonces immobilières exclusivement dédié aux visites virtuelles,2016-11-28,0,0%,VIZZIR VISITE VIRTUELLE 360°,Languedoc-Roussillon,VIZZIR,https://www.kickstarter.com/projects/1026096300/vizzir-visite-virtuelle-360?ref=category
1,Philip Nettleton,Melbourne,$,"Whether it’s your product, information, idea or opinion, you want it out there now, you want it “shareable” and you want it effective.",2016-10-31,5,0%,Make a Massive Impact On-Line with Prescieŋt Info Lander,VIC,Make a Massive Impact On-,https://www.kickstarter.com/projects/philipnettleton/make-a-massive-impact-on-line-with-presciet-info-l?ref=category
1,Pablo Márquez Serrano,Alcala de Henares,€,Comparte tu cámara en tiempo real y chatea con cualquier persona del mundo. Genera una sesión y compártela en las redes sociales.,2016-11-02,0,0%,Pandicam,Madrid,Pandicam,https://www.kickstarter.com/projects/1516335675/pandicam?ref=category
1,Francisco Vidales,Houston,$,"Discover PetMe, your pet app. PetMe is an app developed to create a community for pet lovers.",2016-11-16,0,0%,PetMe Community App,TX,PetMe Community App,https://www.kickstarter.com/projects/1359753059/petme-community-app?ref=category
1,Richard Birchard,San Jose,$,Creating a unified travel booking bot for social media channels,2016-11-06,0,0%,"Dory, A Travel Booking Bot for the Rest of Us",CA,"Dory,",https://www.kickstarter.com/projects/1678315887/dory-a-travel-booking-bot-for-the-rest-of-us?ref=category
1,Massoud Rezavand,Innsbruck,€,Our innovative wind turbine is a hybrid architecture based on the idea of traditional wind towers to generate energy from wind power.,2016-10-23,0,0%,Hybrid Wind Turbine,Tyrol,Hybrid Wind Turbine,https://www.kickstarter.com/projects/1211749495/hybrid-wind-turbine?ref=category
1,The Ofyz team,Brussels,€,"Ofyz will provide a secure community consensus on credit ratings of startups, corporates, and countries by using Blockchain technology.",2016-10-25,590,1%,Blockchain to avoid another global credit crisis,Capital Region of Brussels,Blockchain,https://www.kickstarter.com/projects/1176741531/blockchain-to-avoid-another-global-credit-crisis?ref=category
1,Cristi,London,£,"Product that we offer it to market is complex, fun and very useful. We provide quality calling, sending and receiving messages",2016-11-22,0,0%,ECO chat and calling,England,ECO,https://www.kickstarter.com/projects/417515134/eco-chat-and-calling?ref=category
1,Vikram Reddy,New York,$,"To ""post""or""not to post"" your images/videos on Social media especially designed for the moments when you can't really draw a conclusion",2016-11-15,0,0%,Post or Not,NY,Post or Not,https://www.kickstarter.com/projects/875127743/post-or-not?ref=category
1,Joshua,45342,$,DailyWorker(pending name change) is aimed at creating cheap and efficient local advertising for small businesses and freelancers.,2016-10-20,50,0%,Small Business and Freelancer Advertising,OH,Small,https://www.kickstarter.com/projects/1337977131/small-business-and-freelancer-advertising?ref=category
1,Joseph Williams-Woods,Houston,$,Creating the Facebook of Entertainment. I will create a app that provides you with all the entertainment your city or any has to offer.,2016-10-16,0,0%,The Next Great Social Media App,TX,The,https://www.kickstarter.com/projects/782036837/the-next-great-social-media-app?ref=category
1,John Akwei,Washington,$,"JOB SEEKERS - SCHEDULE WALK IN APPLICATIONS AT LOCAL BUSINESSES /

BUSINESSES - NOTIFY APPLICANTS OF AVAILABILITY TO TALK IN PERSON",2016-11-12,0,0%,The WalkInJobSearch App,DC,The WalkInJobSearch App,https://www.kickstarter.com/projects/1697390076/the-walkinjobsearch-app?ref=category
1,"Relativity Research, Inc.",San Francisco,$,"A smartwatch fitting with its name. So smart, that it can replace your smartphone.",2016-11-12,1453,48%,xWatch - The Most Functional and Smart...Watch.,CA,xWatch -,https://www.kickstarter.com/projects/1556758830/xwatch-the-most-functional-and-smartwatch?ref=category
1,Alan Lewis,Petaluma,$,Build Your Own Tribe of Matchmakers from your Trusted Friends.  Think: LinkedIn for Dating!  But more FUN!,2016-10-17,108,3%,Just Ask Me - Social Network Dating App!,CA,Just Ask Me -,https://www.kickstarter.com/projects/2076770996/just-ask-me-social-network-dating-app?ref=category
1,Ahmed Alehremi,Decatur,$,athletesOn.com hopes to give every athlete a fair chance to find a place to get involved in our world of sports without limitations.,2016-10-15,0,0%,athletesOn.com A search site for athletes,GA,athletesOn.com,https://www.kickstarter.com/projects/293694016/athletesoncom-a-search-site-for-athletes?ref=category
1,Todd Bell,Indianapolis,$,"Simple, Affordable, Personal Airport Parking.  Connecting People to all the available and unused parking around Airports.",2016-10-27,145,4%,Airport Parking at Your House,IN,Airport,https://www.kickstarter.com/projects/749984981/airport-parking-at-your-house?ref=category
1,Sergey Kargopolov,Vancouver,$,"Let users of your app invite all of their Facebook friends to use it, share content of your app on their Facebook wall and more!",2016-10-31,0,0%,Integrate Facebook Social Features Into Your App,BC,Integrate,https://www.kickstarter.com/projects/1938325650/integrate-facebook-social-features-into-your-app?ref=category
1,Falko,Berlin,€,"* Share private messages over the Internet
* 100% encrypted data
* 100% anonym
* Options like: self-destruct after being read",2016-10-17,0,0%,"Pamoi - Private, Anonymous Messages Over the Internet",Berlin,"Pamoi - Private,",https://www.kickstarter.com/projects/902411786/pamoi-private-anonymous-messages-over-the-internet?ref=category
1,Stefano Salvi,Italia,€,"Welcome to Banana Shuttle! Share a thought, streaming, with everyone.",2016-10-29,1,0%,Banana Shuttle,Piedmont,Banana Shuttle,https://www.kickstarter.com/projects/523650267/banana-shuttle?ref=category
1,Adamant Technology,Edmonton,$,"The Electronic Sensor Trigger Timer
is a useful hobbyist circuit that safe and easy to use.
It serves as a control system for projects.",2016-12-05,10,0%,Electronic Sensor Trigger Timer,AB,Electronic,https://www.kickstarter.com/projects/adamanttechnology/electronic-sensor-trigger-timer?ref=category
1,Francis Norrie,Toronto,$,I have found the and designed blueprint for anti gravity technology. I know i can build it if i just get the funding to back me.,2016-11-01,2,0%,THE BEGINNING OF A NEW DAWN ANTI-GRAVITY AIR CRAFT PROTOTYPE,ON,THE BEGINNING OF A NEW DAWN ANTI-,https://www.kickstarter.com/projects/1553181191/the-beginning-of-a-new-dawn-anti-gravity-air-craft?ref=category
1,tyler mcmahon,Edmonton,$,"My technology is capable of  manufacturing 60+ elements, produces electricity and has by-products of ozone and clean water.",2016-11-22,0,0%,Self powered element forge,AB,Self,https://www.kickstarter.com/projects/1229922717/self-powered-element-forge?ref=category
1,Dory Black Hawk,San Francisco,$,Multi-Access Tuner(prototype) - taking the Tuner to the next level by harnessing multiple inputs to one access point,2016-11-09,0,0%,Audio Harness Prototype Build,CA,Audio,https://www.kickstarter.com/projects/354080387/audio-harness-prototype-build?ref=category
1,Lateef Shaikh,Alpharetta,$,An Internet based application with mobile front-end which will store all your grocery store receipts in digital format.,2016-11-18,0,0%,eReceipts,GA,eReceipts,https://www.kickstarter.com/projects/1381015136/ereciepts?ref=category
1,Samuel Wayne Wright,Salt Lake City,$,Project (Pet-A-Tree) is a humanitarian based forest of information branching outward to help bridge the gap between pet and parent.,2016-11-15,0,0%,"(Pet-A-Tree), ""where every pet deserves a pedigree"".",UT,"(Pet-A-Tree),",https://www.kickstarter.com/projects/petatree/pet-a-tree-where-every-pet-deserves-a-pedigree?ref=category
1,Ivan Alexander,Irvine,$,"Attention TNC Drivers!! Want a better deal? We take less, and give more, like destination filters, Tips, In-car purchases",2016-10-28,30,0%,Taxi App for Drivers (TNC),CA,Taxi,https://www.kickstarter.com/projects/ivanalexander/taxi-for-driver-app?ref=category
1,STRIWA-Technik GmbH,Gemeinde Baden-Baden,€,"Protect your movable property or get informed immediately if your beloved ones, dependent relatives as well as animals, go missing.",2016-11-03,340,0%,Electronic Anti-Theft Device and Monitoring Module,Baden-Wurttemberg,Electronic Anti-,https://www.kickstarter.com/projects/826706301/electronic-anti-theft-device-and-monitoring-module?ref=category
1,Polstrat team,Tarnów,€,Polstrat - A user generated website with open-source tools to give people power of voice in ever increasing corruption of societies.,2016-11-20,79,1%,"""POLSTRAT"": STAGE I",Lesser Poland,"""POLSTRAT"":",https://www.kickstarter.com/projects/540068337/polstrat-stage-i?ref=category
1,Ashley Bernard,Boston,$,Promoting independence in every workout with user friendly technology.,2016-11-08,95,0%,All Access Treadmill,MA,All Access Treadmill,https://www.kickstarter.com/projects/699388471/all-access-treadmill?ref=category
1,Nicholas knights,Tallahassee,$,"Social experience where you can interact with friends that are out partying, with there locations and view live stream before arriving.",2016-11-27,0,0%,#WhatsPoppin,FL,#WhatsPoppin,https://www.kickstarter.com/projects/296175753/whatspoppin?ref=category
1,Gilligan & Ferneman llc,Kissimmee,$,Feel Cooler water cooling / heating mattress pad with dual functionality. Cool one side of the bed and warm the other! Or cool both.,2016-10-19,1,0%,Feel Cooler for a Better Nights Sleep,FL,Feel,https://www.kickstarter.com/projects/255535761/feel-cooler-for-a-better-nights-sleep?ref=category
